experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,depth_bin,grad_align_value
W1,ETTm1,grad_align_bar,336,17,last_layer,0,S,-0.00572
W1,ETTm1,grad_align_bar,336,17,last_layer,1,S,0.031004
W1,ETTm1,grad_align_bar,336,17,last_layer,2,M,0.000821
W1,ETTm1,grad_align_bar,336,17,last_layer,3,M,-0.007608
W1,ETTm1,grad_align_bar,336,17,last_layer,4,D,0.01396
W1,ETTm1,grad_align_bar,336,17,last_layer,5,D,-0.002857
W1,ETTm1,grad_align_bar,336,17,last_layer,6,D,-0.003393
W1,ETTm1,grad_align_bar,336,19,per_layer,0,S,0.01077
W1,ETTm1,grad_align_bar,336,19,per_layer,1,S,-0.007569
W1,ETTm1,grad_align_bar,336,19,per_layer,2,M,-0.01226
W1,ETTm1,grad_align_bar,336,19,per_layer,3,M,-0.005215
W1,ETTm1,grad_align_bar,336,19,per_layer,4,D,-0.017588
W1,ETTm1,grad_align_bar,336,19,per_layer,5,D,0.003077
W1,ETTm1,grad_align_bar,336,19,per_layer,6,D,-0.007151
W1,ETTm1,grad_align_bar,336,19,last_layer,0,S,-0.012223
W1,ETTm1,grad_align_bar,336,19,last_layer,1,S,-0.01719
W1,ETTm1,grad_align_bar,336,19,last_layer,2,M,-0.00085
W1,ETTm1,grad_align_bar,336,19,last_layer,3,M,-0.017344
W1,ETTm1,grad_align_bar,336,19,last_layer,4,D,-0.010261
W1,ETTm1,grad_align_bar,336,19,last_layer,5,D,0.014811
W1,ETTm1,grad_align_bar,336,19,last_layer,6,D,-0.009959
W1,ETTm1,grad_align_bar,336,23,per_layer,0,S,0.007004
W1,ETTm1,grad_align_bar,336,23,per_layer,1,S,-0.002113
W1,ETTm1,grad_align_bar,336,23,per_layer,2,M,-0.006424
W1,ETTm1,grad_align_bar,336,23,per_layer,3,M,0.019557
W1,ETTm1,grad_align_bar,336,23,per_layer,4,D,7.4e-05
W1,ETTm1,grad_align_bar,336,23,per_layer,5,D,0.022176
W1,ETTm1,grad_align_bar,336,23,per_layer,6,D,-0.010845
W1,ETTm1,grad_align_bar,336,23,last_layer,0,S,-0.001425
W1,ETTm1,grad_align_bar,336,23,last_layer,1,S,-0.008182
W1,ETTm1,grad_align_bar,336,23,last_layer,2,M,0.003858
W1,ETTm1,grad_align_bar,336,23,last_layer,3,M,0.006888
W1,ETTm1,grad_align_bar,336,23,last_layer,4,D,-0.000549
W1,ETTm1,grad_align_bar,336,23,last_layer,5,D,-0.031845
W1,ETTm1,grad_align_bar,336,23,last_layer,6,D,0.012566
W1,ETTm1,grad_align_bar,720,42,per_layer,0,S,-0.002949
W1,ETTm1,grad_align_bar,720,42,per_layer,1,S,0.003322
W1,ETTm1,grad_align_bar,720,42,per_layer,2,M,0.003515
W1,ETTm1,grad_align_bar,720,42,per_layer,3,M,0.004231
W1,ETTm1,grad_align_bar,720,42,per_layer,4,D,-0.011533
W1,ETTm1,grad_align_bar,720,42,per_layer,5,D,-0.003853
W1,ETTm1,grad_align_bar,720,42,per_layer,6,D,0.002757
W1,ETTm1,grad_align_bar,720,42,last_layer,0,S,-0.004693
W1,ETTm1,grad_align_bar,720,42,last_layer,1,S,0.005615
W1,ETTm1,grad_align_bar,720,42,last_layer,2,M,-0.003084
W1,ETTm1,grad_align_bar,720,42,last_layer,3,M,0.005704
W1,ETTm1,grad_align_bar,720,42,last_layer,4,D,0.00904
W1,ETTm1,grad_align_bar,720,42,last_layer,5,D,0.010831
W1,ETTm1,grad_align_bar,720,42,last_layer,6,D,0.01096
W1,ETTm1,grad_align_bar,720,2,per_layer,0,S,-0.008684
W1,ETTm1,grad_align_bar,720,2,per_layer,1,S,-0.009316
W1,ETTm1,grad_align_bar,720,2,per_layer,2,M,-0.00863
W1,ETTm1,grad_align_bar,720,2,per_layer,3,M,0.01468
W1,ETTm1,grad_align_bar,720,2,per_layer,4,D,-0.003093
W1,ETTm1,grad_align_bar,720,2,per_layer,5,D,0.003378
W1,ETTm1,grad_align_bar,720,2,per_layer,6,D,-0.003651
W1,ETTm1,grad_align_bar,720,2,last_layer,0,S,0.001122
W1,ETTm1,grad_align_bar,720,2,last_layer,1,S,0.005021
W1,ETTm1,grad_align_bar,720,2,last_layer,2,M,0.009715
W1,ETTm1,grad_align_bar,720,2,last_layer,3,M,-0.01329
W1,ETTm1,grad_align_bar,720,2,last_layer,4,D,0.011271
W1,ETTm1,grad_align_bar,720,2,last_layer,5,D,-0.006855
W1,ETTm1,grad_align_bar,720,2,last_layer,6,D,-0.003924
W1,ETTm1,grad_align_bar,720,3,per_layer,0,S,-0.001766
W1,ETTm1,grad_align_bar,720,3,per_layer,1,S,-0.012745
W1,ETTm1,grad_align_bar,720,3,per_layer,2,M,0.010855
W1,ETTm1,grad_align_bar,720,3,per_layer,3,M,-0.01109
W1,ETTm1,grad_align_bar,720,3,per_layer,4,D,0.017357
W1,ETTm1,grad_align_bar,720,3,per_layer,5,D,0.007351
W1,ETTm1,grad_align_bar,720,3,per_layer,6,D,-0.003296
W1,ETTm1,grad_align_bar,720,3,last_layer,0,S,0.008411
W1,ETTm1,grad_align_bar,720,3,last_layer,1,S,-0.000526
W1,ETTm1,grad_align_bar,720,3,last_layer,2,M,-0.008695
W1,ETTm1,grad_align_bar,720,3,last_layer,3,M,0.005912
W1,ETTm1,grad_align_bar,720,3,last_layer,4,D,0.009815
W1,ETTm1,grad_align_bar,720,3,last_layer,5,D,-0.005956
W1,ETTm1,grad_align_bar,720,3,last_layer,6,D,-0.016833
W1,ETTm1,grad_align_bar,720,5,per_layer,0,S,-0.015151
W1,ETTm1,grad_align_bar,720,5,per_layer,1,S,0.001471
W1,ETTm1,grad_align_bar,720,5,per_layer,2,M,-0.025339
W1,ETTm1,grad_align_bar,720,5,per_layer,3,M,0.017107
W1,ETTm1,grad_align_bar,720,5,per_layer,4,D,-0.007952
W1,ETTm1,grad_align_bar,720,5,per_layer,5,D,-0.003638
W1,ETTm1,grad_align_bar,720,5,per_layer,6,D,0.002299
W1,ETTm1,grad_align_bar,720,5,last_layer,0,S,0.004431
W1,ETTm1,grad_align_bar,720,5,last_layer,1,S,0.004725
W1,ETTm1,grad_align_bar,720,5,last_layer,2,M,-0.006665
W1,ETTm1,grad_align_bar,720,5,last_layer,3,M,-0.003514
W1,ETTm1,grad_align_bar,720,5,last_layer,4,D,-0.002341
W1,ETTm1,grad_align_bar,720,5,last_layer,5,D,-0.008031
W1,ETTm1,grad_align_bar,720,5,last_layer,6,D,-0.002723
W1,ETTm1,grad_align_bar,720,7,per_layer,0,S,0.011443
W1,ETTm1,grad_align_bar,720,7,per_layer,1,S,-0.006265
W1,ETTm1,grad_align_bar,720,7,per_layer,2,M,0.011409
W1,ETTm1,grad_align_bar,720,7,per_layer,3,M,0.006009
W1,ETTm1,grad_align_bar,720,7,per_layer,4,D,0.00226
W1,ETTm1,grad_align_bar,720,7,per_layer,5,D,0.00934
W1,ETTm1,grad_align_bar,720,7,per_layer,6,D,-0.003799
W1,ETTm1,grad_align_bar,720,7,last_layer,0,S,0.00537
W1,ETTm1,grad_align_bar,720,7,last_layer,1,S,-0.010046
W1,ETTm1,grad_align_bar,720,7,last_layer,2,M,0.010073
W1,ETTm1,grad_align_bar,720,7,last_layer,3,M,-0.004416
W1,ETTm1,grad_align_bar,720,7,last_layer,4,D,0.006188
W1,ETTm1,grad_align_bar,720,7,last_layer,5,D,0.000733
W1,ETTm1,grad_align_bar,720,7,last_layer,6,D,-0.014624
W1,ETTm1,grad_align_bar,720,11,per_layer,0,S,-0.004612
W1,ETTm1,grad_align_bar,720,11,per_layer,1,S,-0.004753
W1,ETTm1,grad_align_bar,720,11,per_layer,2,M,-0.010248
W1,ETTm1,grad_align_bar,720,11,per_layer,3,M,0.009522
W1,ETTm1,grad_align_bar,720,11,per_layer,4,D,-0.003472
W1,ETTm1,grad_align_bar,720,11,per_layer,5,D,-0.004016
W1,ETTm1,grad_align_bar,720,11,per_layer,6,D,-0.004915
W1,ETTm1,grad_align_bar,720,11,last_layer,0,S,-0.006625
W1,ETTm1,grad_align_bar,720,11,last_layer,1,S,0.000334
W1,ETTm1,grad_align_bar,720,11,last_layer,2,M,0.001338
W1,ETTm1,grad_align_bar,720,11,last_layer,3,M,0.001697
W1,ETTm1,grad_align_bar,720,11,last_layer,4,D,0.002736
W1,ETTm1,grad_align_bar,720,11,last_layer,5,D,-0.009214
W1,ETTm1,grad_align_bar,720,11,last_layer,6,D,0.01249
W1,ETTm1,grad_align_bar,720,13,per_layer,0,S,0.002168
W1,ETTm1,grad_align_bar,720,13,per_layer,1,S,0.007585
W1,ETTm1,grad_align_bar,720,13,per_layer,2,M,-0.011924
W1,ETTm1,grad_align_bar,720,13,per_layer,3,M,2.5e-05
W1,ETTm1,grad_align_bar,720,13,per_layer,4,D,-0.007656
W1,ETTm1,grad_align_bar,720,13,per_layer,5,D,0.000417
W1,ETTm1,grad_align_bar,720,13,per_layer,6,D,-0.01147
W1,ETTm1,grad_align_bar,720,13,last_layer,0,S,5.4e-05
W1,ETTm1,grad_align_bar,720,13,last_layer,1,S,0.001916
W1,ETTm1,grad_align_bar,720,13,last_layer,2,M,-0.002252
W1,ETTm1,grad_align_bar,720,13,last_layer,3,M,-0.004891
W1,ETTm1,grad_align_bar,720,13,last_layer,4,D,-0.014097
W1,ETTm1,grad_align_bar,720,13,last_layer,5,D,0.005779
W1,ETTm1,grad_align_bar,720,13,last_layer,6,D,-0.000467
W1,ETTm1,grad_align_bar,720,17,per_layer,0,S,-0.015826
W1,ETTm1,grad_align_bar,720,17,per_layer,1,S,0.019885
W1,ETTm1,grad_align_bar,720,17,per_layer,2,M,-0.00726
W1,ETTm1,grad_align_bar,720,17,per_layer,3,M,-0.000535
W1,ETTm1,grad_align_bar,720,17,per_layer,4,D,0.012829
W1,ETTm1,grad_align_bar,720,17,per_layer,5,D,-0.009634
W1,ETTm1,grad_align_bar,720,17,per_layer,6,D,-0.001298
W1,ETTm1,grad_align_bar,720,17,last_layer,0,S,0.010083
W1,ETTm1,grad_align_bar,720,17,last_layer,1,S,-0.002492
W1,ETTm1,grad_align_bar,720,17,last_layer,2,M,0.002061
W1,ETTm1,grad_align_bar,720,17,last_layer,3,M,-0.004891
W1,ETTm1,grad_align_bar,720,17,last_layer,4,D,0.00127
W1,ETTm1,grad_align_bar,720,17,last_layer,5,D,0.008177
W1,ETTm1,grad_align_bar,720,17,last_layer,6,D,-0.001468
W1,ETTm1,grad_align_bar,720,19,per_layer,0,S,-0.005693
W1,ETTm1,grad_align_bar,720,19,per_layer,1,S,-0.015571
W1,ETTm1,grad_align_bar,720,19,per_layer,2,M,-0.001241
W1,ETTm1,grad_align_bar,720,19,per_layer,3,M,0.009861
W1,ETTm1,grad_align_bar,720,19,per_layer,4,D,0.009845
W1,ETTm1,grad_align_bar,720,19,per_layer,5,D,0.001008
W1,ETTm1,grad_align_bar,720,19,per_layer,6,D,0.003675
W1,ETTm1,grad_align_bar,720,19,last_layer,0,S,-0.001253
W1,ETTm1,grad_align_bar,720,19,last_layer,1,S,0.000302
W1,ETTm1,grad_align_bar,720,19,last_layer,2,M,-0.004137
W1,ETTm1,grad_align_bar,720,19,last_layer,3,M,0.009788
W1,ETTm1,grad_align_bar,720,19,last_layer,4,D,-0.002489
W1,ETTm1,grad_align_bar,720,19,last_layer,5,D,-0.011462
W1,ETTm1,grad_align_bar,720,19,last_layer,6,D,-0.014449
W1,ETTm1,grad_align_bar,720,23,per_layer,0,S,-0.009511
W1,ETTm1,grad_align_bar,720,23,per_layer,1,S,-0.013779
W1,ETTm1,grad_align_bar,720,23,per_layer,2,M,-0.011425
W1,ETTm1,grad_align_bar,720,23,per_layer,3,M,0.017383
W1,ETTm1,grad_align_bar,720,23,per_layer,4,D,0.007813
W1,ETTm1,grad_align_bar,720,23,per_layer,5,D,0.002215
W1,ETTm1,grad_align_bar,720,23,per_layer,6,D,-0.002346
W1,ETTm1,grad_align_bar,720,23,last_layer,0,S,0.000754
W1,ETTm1,grad_align_bar,720,23,last_layer,1,S,-0.004156
W1,ETTm1,grad_align_bar,720,23,last_layer,2,M,-0.007306
W1,ETTm1,grad_align_bar,720,23,last_layer,3,M,-0.001785
W1,ETTm1,grad_align_bar,720,23,last_layer,4,D,0.00282
W1,ETTm1,grad_align_bar,720,23,last_layer,5,D,-0.008772
W1,ETTm1,grad_align_bar,720,23,last_layer,6,D,-0.010078
