experiment_type,dataset,horizon,seed,model_tag,mode,run_tag,window_index,mse
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8780,21.088146
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8781,20.099813
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8782,19.63126
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8783,19.45574
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8784,20.919306
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8785,20.050627
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8786,19.530167
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8787,19.824198
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8788,20.265484
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8789,20.380514
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8790,19.402811
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8791,20.06892
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8792,21.569395
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8793,22.542385
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8794,23.178682
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8795,22.31099
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8796,23.091
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8797,23.583433
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8798,23.764118
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8799,24.623484
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8800,25.176762
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8801,24.19552
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8802,26.023975
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8803,24.17972
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8804,25.055546
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8805,25.557251
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8806,27.268503
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8807,26.867626
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8808,25.916946
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8809,28.09258
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8810,27.975046
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8811,28.553566
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8812,26.378435
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8813,26.548996
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8814,26.001907
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8815,27.109299
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8816,25.00935
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8817,25.801926
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8818,24.263523
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8819,23.485273
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8820,25.512655
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8821,22.382303
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8822,22.559837
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8823,24.001944
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8824,23.816658
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8825,25.341396
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8826,24.78909
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8827,25.513268
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8828,24.178316
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8829,24.591963
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8830,22.023273
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8831,22.347195
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8832,22.42902
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8833,21.12659
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8834,18.934055
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8835,17.640661
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8836,15.719651
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8837,13.804738
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8838,13.206606
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8839,12.271476
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8840,11.631994
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8841,11.087821
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8842,10.077416
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8843,8.094454
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8844,7.4652987
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8845,6.7678123
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8846,6.8996844
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8847,6.915757
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8848,6.9607673
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8849,7.210173
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8850,6.6811438
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8851,6.530654
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8852,5.943462
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8853,6.056528
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8854,5.8453093
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8855,5.5284095
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8856,5.185674
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8857,5.4091306
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8858,5.496991
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8859,5.6296606
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8860,5.5707364
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8861,5.2997684
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8862,5.231059
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8863,5.4383016
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8864,6.072238
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8865,6.151603
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8866,6.030369
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8867,6.287413
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8868,6.2007866
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8869,6.109725
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8870,6.1793647
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8871,6.4252996
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8872,6.4394474
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8873,6.422789
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8874,6.839995
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8875,6.521433
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8876,6.681799
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8877,6.8171997
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8878,6.692913
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8879,6.367121
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8880,6.4725213
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8881,6.765083
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8882,7.327796
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8883,7.5939927
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8884,7.636524
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8885,7.363883
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8886,7.3798227
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8887,7.239379
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8888,6.8801384
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8889,7.6618032
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8890,7.532385
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8891,7.1754127
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8892,6.9307566
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8893,6.9703326
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8894,7.3827004
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8895,7.781608
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8896,7.9550533
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8897,8.346206
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8898,8.606356
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8899,8.275319
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8900,9.311776
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8901,9.229653
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8902,9.343695
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8903,9.166622
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8904,9.3247175
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8905,8.752413
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8906,9.016792
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8907,9.121194
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8908,9.067894
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8909,9.566206
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8910,10.079992
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8911,9.89463
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8912,9.841785
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8913,10.275444
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8914,10.110199
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8915,9.786677
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8916,9.694599
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8917,9.533749
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8918,9.596629
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8919,10.322628
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8920,10.620283
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8921,10.70725
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8922,10.391241
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8923,10.379649
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8924,9.361665
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8925,10.205337
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8926,10.450614
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8927,10.200855
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8928,9.683946
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8929,9.5447035
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8930,9.258742
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8931,9.038648
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8932,8.936001
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8933,8.674852
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8934,9.016325
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8935,8.272278
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8936,8.227706
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8937,7.912342
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8938,7.8988385
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8939,8.355069
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8940,8.408577
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8941,8.6861315
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8942,8.598872
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8943,8.850262
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8944,8.90215
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8945,8.701485
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8946,9.285734
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8947,9.292484
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8948,8.998919
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8949,8.698555
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8950,8.858299
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8951,9.093718
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8952,9.260101
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8953,9.286138
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8954,8.8610525
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8955,8.796895
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8956,8.589263
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8957,7.687385
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8958,8.389494
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8959,8.076065
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8960,7.8972793
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8961,7.6914177
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8962,8.007603
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8963,7.121338
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8964,7.4087396
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8965,7.6481266
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8966,7.7480454
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8967,7.7585697
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8968,7.4256387
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8969,7.9451394
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8970,8.025071
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8971,8.156065
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8972,8.720573
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8973,9.055081
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8974,8.98444
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8975,8.11331
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8976,8.226968
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8977,8.345964
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8978,8.119302
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8979,8.094388
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8980,8.558779
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8981,8.858858
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8982,8.644872
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8983,8.005943
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8984,7.8503838
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8985,7.103649
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8986,6.978876
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8987,6.791337
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8988,6.381195
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8989,6.382937
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8990,5.939123
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8991,5.458422
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8992,5.320037
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8993,4.978672
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8994,5.0158606
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8995,4.6280255
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8996,4.6760926
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8997,4.6032844
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8998,4.6572027
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,8999,4.5841994
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9000,4.446651
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9001,4.3622622
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9002,4.2091966
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9003,4.184495
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9004,3.8030567
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9005,3.832169
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9006,3.8767083
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9007,3.6188896
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9008,3.7390296
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9009,3.8259015
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9010,4.010208
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9011,4.0645804
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9012,3.7206922
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9013,3.6332107
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9014,3.8752573
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9015,3.8058188
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9016,3.6948783
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9017,3.719698
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9018,3.700427
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9019,4.023088
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9020,3.949904
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9021,4.1754723
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9022,4.0650225
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9023,4.5568585
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9024,4.2655325
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9025,4.3236322
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9026,4.1643653
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9027,4.2544894
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9028,4.4602714
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9029,4.6425085
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9030,4.769748
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9031,5.0809007
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9032,6.0250525
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9033,6.4956164
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9034,4.2131453
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9035,3.2082622
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9036,3.1056428
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9037,2.4036121
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9038,2.863533
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9039,2.5542688
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9040,2.5301235
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9041,2.1000144
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9042,2.1755724
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9043,2.2146206
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9044,2.0839338
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9045,1.9869325
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9046,1.9614267
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9047,1.9865723
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9048,1.8636423
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9049,1.9511123
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9050,2.118986
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9051,1.7109941
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9052,1.6326873
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9053,1.8396658
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9054,2.1218934
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9055,2.4235349
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9056,2.17882
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9057,2.4777243
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9058,2.0578403
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9059,2.0774586
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9060,2.4194052
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9061,2.570676
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9062,2.2428303
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9063,2.373534
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9064,2.4221234
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9065,2.4466276
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9066,2.454541
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9067,2.2549174
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9068,2.290855
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9069,1.8706667
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9070,3.1776907
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9071,2.3409307
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9072,2.503264
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9073,1.9335008
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9074,2.7076824
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9075,2.7675073
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9076,3.1665297
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9077,2.963248
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9078,3.1573112
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9079,2.8852746
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9080,3.5730069
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9081,4.2345266
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9082,4.214751
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9083,3.8070164
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9084,3.3286424
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9085,3.1537414
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9086,3.0042853
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9087,3.0218787
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9088,3.605869
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9089,3.9614048
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9090,3.9915662
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9091,3.0843644
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9092,4.1474023
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,9093,3.7281947
